Comment,Sentiment Score 
"They make mirrorless cameras because THEY ARE CHEAPER TO MAKE AND HAVE HIGH PROFIT MARGINS. And it ISN'T just in the camera. The use cheaper, older lens designs with shorter back focus distances smaller lens elements, therefore more prone to aberrations than larger ones in regular lenses",0.5622
Fudge...this is a sony paid vid...,0.0
Fudge...this is a sony paid vid...,0.0
"Seriously it seems like Sony only wants to address to people without any knowledge of photography with this one...What’s the point of having a small camera body if you also have to attach lenses as big as the ones for DSLRs on it? My Hand hurts by just looking at that small grip most of the mirrorless cameras have got. Speaking about mobility the Size of the camera body might be a thing but so are ergonomics! 
Having a bigger camera body also means there is more place for buttons and dials you might need to have intuitive control over your work.


The only points I can agree with is the better autofocus and lack of mirror movement. Not because of the frightening noise of the mirror but because of the Vibrations and impact on your results.",0.1511
I’m canon all day nothing against Sony but that flip screen is oh so wonderful,0.823
This guy is sweating a lot. Look at his upper lip.,0.0
"I don't agree with the lens portion. 
Many of Sony's lenses are not fully compatible with their bodies. 
I bought the 24-70 F/2.8 G Master lens to use with a Sony a6300 and OSS doesn't work. -_- 
Mind you the G Master lenses were released way after the a6300 was released.",-0.2755
"this commercial is brought to you by sony,. lets talk about native lenses and low light capability,. yeah,. mirrorless ,.. not when it really matters,. not yet anyway,.",-0.2732
"This salesman is uncomfortably bias.. I cannot finish this video. Should have saved us time and titled the video ""Improper justifications"".",0.0258
I love my a6000 mirrorless.,0.6369
False. Smaller camera does not mean smaller when lens is added 😂😂😂,0.0
False! Mirrorless AF speed cannot catch up with dslr,0.0
Funny how hes teaching them to change and charge the battery 😂😂😂 #mirrorlessbatteryproblems,0.4404
i heard the Sony RX100 IV has very loud shutter noise? is it true?,0.4871
SONY is DOPE,0.0
what better to make youtube videoz?,0.4404
"""or just shooting kids in the park..."" Oh my.",0.0
"Both Mirrorless and DSLR bodies very much have their own places in photography. I see a lot of fanboys on both sides and I find them all very silly. (I happen to own a Nikon DSLR) If, for example, you're gonna go out and shoot photos of wildlife, you'd be better of with a DSLR most of the time. DSLRs are bulkier, but sometimes that bulk and heft is a good thing. They offer better ergonomics when dealing with really long and heavy telephoto lenses. Mirrorless bodies get very nose heavy with larger lenses on them. On the flip side, if you were doing some Street Photography, a mirrorless Camera would be fantastically advantageous. Fitting a prime lens on a Mirrorless body makes for a camera not much bigger than a point and shoot and you can be much more discreet/less intimidating to your subjects, offering for better natural candid shots. There are many more examples for both camps. I just don't understand why people feel the need to say one is always better than the other in everything, always. It's just childish and flat out wrong. Do some research, find out what kinds of pictures you want to take, then pic a camera style that fits your needs. I am not better than someone else because I own a DSLR and they own a Mirrorless.",0.9236
"Yeah, don't forget the extra pack when shooting the kids in the park.",0.434
"Oh wow, I haven't seen Patrick Norton since i followed one of his podcasts on iTunes. TechZilla was it??",0.6322
Should we trust them? This is Sony you know,0.5106
Thank Sony! Now I own a Panasonic mirrorless camera.,0.4199
Do you promote brutally shooting little kids in the park?,-0.34
"""Shooting the kids at the park"" holy shit hahaha",0.0
"I'd prefer dslrs over mirrorless. but If mirrorless cams would only come with an extra battery since even with just looking through the view finder would drain out the battery, not to mention free adapters for 3rd party lenses, I'd trade my slr anytime. oh wait, I'd still go for my bulky b*tch anyways.",-0.0008
Sony made digital photography smaller and they did it spending less money in manufacturing. So wtf is it so expensive? B/c they did not care to pass the savings on to the consumer,-0.7731
"...or shoot in Live Mode, then you'd get a mirrorless dslr. If you shoot film, it's called mirror lockup. Medium & large format in digital or film are far better than 35mm.",-0.2263
Still I love my heavy dslr,0.6369
May i know is there any good canon or nikon lense adapter for my full frame sony mirrorless e mount?,0.4404
Weather sealing is crap on Sony.,-0.3818
I too like to shoot kids in the park,0.0258
"U forgot price... Till mirrorless cameras don't come down in price, only top professionals will be able to afford one. DSLRs start from 300$ while mirrorless cameras start from 1500$ for basic ones.",0.2023
2:48 Phrasing,0.0
2:50 “or just shooting the kids in the park” BITCH.... NO,-0.4466
"yeah yeah, i understand when is ur shooting the kids in the park, u would have experience right, any tips?",0.5267
I have a feeling this was a little biased,-0.079
"Lol!🤣 2:47 sounds so wrong. Kids, can't live with them can't shoot'em🤣 unless you're a armed photographer in the U.S.",-0.6466
At first I was thinking that you are you saying sony is good and at the end I realised that this is a sony channel and you made me not buy the dslr GOD!!! now I am thinking that why I clicked on this video!!!!,0.7846
"There is canon camera, but this video is Sony's",0.0
"While he was kinda of honest in the battery life difference between the 2, he failed to illustrate the main reason for a DSLRs awesome battery life: they don’t have to keep the sensor powered up to make an image for the view finder. I can leave my Nikon DSLR turned on overnight and still have a next to full battery in the morning. I love this thing!!",0.8557
Pretty impartial video- I’m impressed,0.743
this seems rather unbiased but it would be a lot better if you used a sony dslr and a mirrorless to compare,0.5859
Sony the best,0.6369
I think it's a bad idea to keep extra batteries if you're planning on shooting kids in the park. You probably need Jesus or something else.,-0.5423
Sony mirror less advertisement in a smart way.,0.3477
dslr are cheaper than mirrorless,0.0
"To me it's not a debate. Mirrorless is just an alternate form factor, Even back in the film days there were different form factors that ""pros"" used SLR,TLR and rangefinder. I personally like a bigger/heavier camera for stability (Esp. for video). Neither one is right or wrong, It's just different.",-0.1531
fuck off please,-0.296
"I was like damn this Sony sounds amazing  I want to buy it... but then I saw who posted this video.   


Nice try but the video was uptalking sony too much, there was not a single con about the mirrorless camera, from which I've heard is NOT THE HOLY GRAIL, its amazing but not perfect.",0.8102
2:48 - Or just *shooting the kids* in the park 👦🔫,0.0
Hey hey hey... u can use third party lenses more on a dslr,0.4019
This is obviously a ADVERTISMENT,0.0
Can’t imagine any serious photographer using mirrorless camera....maybe for landscape work...,-0.0772
LOL THIS IS CRINGE don't believe this shit KEKEKEKEKEK,-0.182
Sony a7riii a9 a7rii the best.!!!,0.0
Sure the body is small and pretty... but... the lenses are gigantic. Kinda takes away the point of buying a small camera body.,0.3182
"Yeah, this isn't biased or anything...",0.4614
I thought it was wierd thaf he was talking about sony so much then i realized oh wait this is made by sony,0.0
I love shooting kids in the park,0.6369
"I personally find the ""shutter noise"" very pleasing...but I guess that's debatable.",0.0
why cant mirrorless camera have a place for an external microphone!?!?!,0.0
Now that I know what mirrorless is I don't give a shit about it. Who's ever heard a shutter going off at a wedding and thought that's so annoying. No I'm more concerned if drinks are free or not.,0.0655
Silent shutter? My canon DSLR has a silent shutter mode ( and it's really silent)!!!! Sony you failed!,-0.6671
DSLR all the way.,0.0
2:48 😨,0.0
"""whether your on that once in a lifetime nature adventure...or just shooting kids in the park.""",0.0
Get Kony 2012,0.0
Is a mirrorless camera also good option for beginners?,0.4404
"someone that's not this channel, which is better? dslr or mirror less?",0.504
"I wonder why all the ""good"" cameras here are sony.",0.0
"tried to appear impartial but wasn't clever enough..was thinking maybe I might change but if they have to set up a ""con"" like this, then they cant really be that good",0.6458
This is entertainment.,0.4215
You need a 3000$ mirrorless camera to deliver a photo of 500$ dslr camera,0.0
Bad battery life ... paid apps ...no real view for the photo that you will take .... expensive lenses ... shit adapters ...,-0.7964
I feel sorry to say this but ..dont compare a 2500$ sony to dslr ... bring a budget one and compare it to budget dslr .. yoll see mirroless is shit ... now compar 5d mark ii to the sony a7 then shits will get real ...,-0.8807
are you sponsored by Sony?,0.0
Why you didn't use  Sony dslr. Why Canon Dslr ??? Is this guerilla marketing or information ????,0.0
Allah Hu akhbar,0.0
Oh I didn't know that this is just simply promoting product indirectly.,0.3612
"""Just shooting kids in the park"" You have been placed on the FBI watchlist",0.0
This is a sony sided video,0.0
Now I also want a girlfriend to cuddle with. Thank you for sharing.,0.6808
I love dslr,0.6369
longest ad I've ever seen in my life,0.0
This is so bias,-0.2183
As an American man I need a big DSLR to make up for my inadequacies in other places,-0.4019
nice video bro,0.4215
Just get a gopro,0.0
"Glad you still getting that work in Patrick, TechTV still got shooters out in the streets. Screw G4.",0.3818
Just shooting collage kids in the park hahahahaha,0.0
"stupid fu....     sony a$$ li,,,,r",-0.5267
mirror less will never able to replace DSLR 😝,0.0
"actually this ad isn't that biased



*wearing full Sony line up*",0.2057
i haaaatttte electronic view finders,0.0
Try having clients take you seriously with a mirrorless. Not possible haha,-0.4905
You don't mean I can now take photos of vampires,0.0
Beautiful Paris - Picture slideshow: https://www.youtube.com/watch?v=Ekk3m8srzcI&t=25s,0.5994
Why even say autofocus when most people who have cameras like these shoot in manual.,0.0258
Bandwagon video,0.0
Everybody know's that Sony's suck.,-0.4404
:D oha herkesten beklerdim ama hadiseden beklemezdim ifşasını yayınlamışlar bakın http://odosipuzebabupa.tk/?youtubeH8luBjb,0.6166
:D oha herkesten beklerdim ama hadiseden beklemezdim ifşasını yayınlamışlar bakın http://odosipuzebabupa.tk/?youtubeso_cCaF,0.6166
:D oha aleyna tilkinin ifşasını yayınlamışlar bakın http://odosipuzebabupa.tk/?youtubedlKZ_mK,0.6166
I am impressed and now I would buy the son.....................aaaah wait this is an advertisement😐😐,0.4767
just shooting kidsin the park i am dying!! LOL,0.627
wanted to watch this.. then I realised it was made by Sony...,0.0
Patrick is an excellent MC.,0.5719
Question - would polarising filter remove some of that shine from the gentleman's face? Or does it only work outdoors?,0.0
"What I like about _this_ video is that it _does not_ say the usual, _'Our product is superior to the competition's for blah-blah-blah reason!'_  It stuck to the topic nicely and, yes, _it was_ informative for me.",0.8718
"Pretty certain the script said ""shotting YOUR kids in the park"" but he fucked it up hahaha",0.1154
I've never seen a professional photographer using a mirrorless xD . I can say atleast 30 reason why NOT to buy a mirrorless,0.5859
"me: Nah Im loyal to my iphone6+
Also me: omg i rlly need a dslr rn.",0.4019
Good Job,0.4404
But then again this is from Sony,0.0
Android phones are nothing but mirrorless cameras. They are cheap and small and use high density sensor. Video killed the radio star and the same will happen between mirrorless and mirror cameras,-0.8047
0:08 he fucking spelled his name wrong,-0.4767
"""Or just shooting kids in the park"" That came out sooo wrong on so many levels :)",0.0422
"Never buy Sony, always remember: Sony killed Michael Jackson!",-0.6996
Good explanation of the difference between how each works.,0.4404
"Hey, it's that guy!",0.0
"Excellent presentation! You really did your homework, thank you for all the hard work that you do. But I have a question that wasn't covered in this video. My question is, ""How does shutter life compare between DSLR's and Mirrorless cameras?"" I heard that mirrorless have an ""infinite"" shutter life compared to DSLR's limited 100k or 200k shutter life...hmmm...",0.636
This is on the Sony channel... it’s going to be biased,-0.2732
"Oh Canon camera V Sony, very subtly suggesting the Sony is just as good. But remember who made this video - Sony. It’s an advert disguised as consumer advice.",0.2023
DSLR > Sony biased review video here,-0.2732
basically sony sponsored this so that says all,0.0
The shutter sound is really nice tbh,0.4754
0:00,0.0
Patrick is such a weird dude....watch him on any podcast and he says “you know you know you know you know”.....ridiculous,-0.1779
"“Sony’s awesome...” 
-Sony",0.0
"What a perfect biase sony advertisement. 
shutter shound is irritating? its music for me. Sony is good camera for video so far but for photos I still prefer heavy beasts  it adds more stability to hands",0.3182
"True or false
I’m broke and can’t buy a camera 
Trueeee!",0.0
Obvious propaganda,-0.25
Sony should update their outdated non flippable screen.,0.0
U shouldn't decide which one to get from a guy's opinion from sony talking about a sony camera,0.0
"This is not the correct title at all for someone genuinely trying to understand the nuances between the two types.  It is clearly an advert from Sony saying ""buy our Mirrorless they're much better than DSLR's"".  No.1 rule, never trust a company pitching its own product against others.  Don't watch this, go get true views from independent reviewers and enthusiasts on YouTube instead and let this man go back to selling cars 😂😂.",0.7963
"Honestly though most DSLR's are sturdier and more combfortable to use because of their size.

The camera gives you more to hang on to. And besides, More space equals more everything (buttons, batteries, SD slots).",0.4588
"Ahh, yes the Sony a7 r2 the camera that has microtransactions when the camera itself costs almost 3k...",0.4019
can mirrorless shot long duration? for 1-2 hour?,0.0
..Notron or Norton?..,0.0
I got the Alpha 7 very cool Camera,0.3804
Nice Ad...,0.4215
Can somebody who knows a lot about cameras view the 2 minute video on my channel and drop a comment? Thanks in advance (11/14/17),0.2023
"This channel isn't biased towards the Sony A7 or anything. But you forgot to mention one very important aspect (and major disadvantage of mirrorless) and that's the fact that there is no physical shutter protecting the sensor from dirt. dust, and the environment in general. This is the number 1 reason why I would never own a mirrorless over a DSLR. All it takes is one grain of dirt being brushed away to scratch that very expensive sensor, rendering the camera useless, unless of course you'd like to pay for a very expensive replacement sensor. Not to say DSLRs don't get dust o the sensor on occasion but the odds are way lower than mirrorless. For this one gigantic reason that no mirrorless manufacturer wants to talk about, I'll be sticking with DSLR",-0.8292
Still hoping for a mirrorless camera in a DSLR style body that isn't using the A-mount,0.4215
I love the shutter noise at a dlsr,0.6369
Canon=Pro cameras sony=A 10 year olds first camera,0.0
Apne hi company ki taarif kiye jaa raha hai,0.0
"""just shootin' the kids in the park""",0.0
I love dslr,0.6369
"With mirrorless,  can photos be recorded raw and or jpeg. I am guessing so, but have not heard enuf talk on mirrorless.",0.0
Ads are getting cleverer these days.,0.4588
"I can use even old Soviet lenses with my Canon DSLR. Stop stressing the ""third party lenses"" use for Sony. It's nothing new or revolutionary. 😂😂😂",-0.25
Pretty damn good video explaining the differences/advertising Sony. Just got a a6500...I'd say mirrorless is the way to go!,0.5707
"Thanks for good information, I am going to buy SONY A6000",0.7003
"I got a Cybershot DSC-H300, and it still doesn't take very good pictures, still very grainy. Shoots GREAT video however!",0.5812
Its a sony advertisement uploaded officially by sony,0.0
2:47 just shooting the kids at the park.,0.0
So we just watched an add for sonic,0.0
2:47 i didnt understand,0.0
sony sux............. canon are the best,0.6369
"""or just shootin the kids in the park""",0.0
it basically is an ad for sony mirrorless cameras,0.0
"Canon is better than Sony true or false, true",0.8176
uses canon in sony video,0.0
Bias AF! This is an AD video for Sony LMAO!,0.7019
True or false - a video hosted at Sony's youtube channel is going to arrive at a conclusion that people have to buy Sony products.,0.4215
thanx for rapping... jeez!!,0.0
SLR FOR LIFE!,0.0
"""Just shooting the kids in the park""
Is this just bad choice of words or if I see him at a park should I run",-0.5423
"SO all of the 'advantages' with mirror less you also have with SLR ... mirror lockup ... live view ... 3'rd party lenses ... At the end it's basically smaller, and that's it.",0.4019
2:50 Soo wrong,-0.4767
Wait a second... Is this channel sponsored by Sony? It's really hard to tell...,-0.1761
black campaign ..why vs canon?lol,0.0
Sony. Stop trying to to advertise the mirrorless as a true high end. Its still pretty much all dslr and you're running the hobbyist train. Deal with it.,0.5859
Seemed very unbiased until last minute or so,-0.101
"DSLR's are way cheaper?
TRUEEE
Average Mirror Less cameras are about 3 times more expensive than average DSLR",0.0
"@4:43 ""serious photographers""",-0.0772
"Oh look it is Patric. The moron from Techzilla. I remember where he used to answer questions by googling them on the pre recorded show, not bothering to edit that out, and then giving the wrong answer. What a moron. I hope Sony didn’t pay him for this.",-0.5293
This Sounds sponsored....,0.0
This guy looks like he shoots a load to the kids at the park,0.3612
"hi, 63x-65x mirrorless or dslr is better ? plz reply which is better",0.7269
“Or just shootin’ the kids in the park”,0.0
a7s plezzzzzzzzzzz,0.0
What adapter do you use to be  able to use a cannon lens with a sony a7?,0.0
"""Just shootin' the kids in the park""

K let's not get too carried away.",0.0
I wish could’ve one 😭. I need more perspiration 😅,0.4019
"Guys and girls don't listen to this video, if you want professionalism in your photography you buy a dslr not a mirrorless. 

DSLR = stunning image quality, interchangeable lenses, very very versatile, fastest autofocus, large number of AF points, weather resistant optional, sensor size, higher iso faster shutter, larger lenses with more tech, long battery, top range manual modes.

Mirrorless can do about half the job of a DSLR. 
This is just an ad for sony, and I have just lost all respect for this brand after this lie, shame on you sony",-0.2695
Gift me please to start my vlog,0.6369
Shooting the kids in the park? You psycho!,0.0
"So, just throw away the dslr camera?",0.0
"Mirrorless for Videos
DSLRs for shooting pictures
That simple",0.0
Haven’t seen a 600mm lens Sony,0.0
The reasons I haven’t switched to mirror less is because I like the bulky body of a dslr and the lens selection is very limited.,0.0112
"Mirrorless cameras have a shorter battery life because the sensor is constantly active. It is required to provide an image for the electronic viewfinder or screen and has nothing to do with downsizing of the camera. Overall though, fantastic guide! Very helpful.",0.8653
"Talk about battery, price, faster autofocus, availability and power of lenses., and ovf is true to life peeping through s mirror which is so good many photographers still choose DSLRs! But these mirrorless nail it in video",0.7804
Love how they used a canon dslr...,0.6369
Fooking weasel.,0.0
The only real advantage of mirrorless cameras is that the dan use true Gauss type wideangle lenses instead of retrofocus types with all their distortion. People like me with fairly large hands want something substantial to hold onto.,0.8126
"cool, kinda.... it does help me a little on my one short film a month chanllenge ... on my channel",0.6124
Riding Sony's dick soooooooooo hard lmao,0.0516
sir canon or nikon which is better? i want purchase a dslr which is good for me? m biggener tell me good camera in less amount.,0.8541
"It is a sony ad... sadly when you try comparing to the leaders in technology like canon and nikon, this is the outcome!!",-0.2225
He is paid by sony,0.0
Baised,0.0
pedobear uses mirrorlesscameras to shoot the mirrors.,-0.34
you need a proper flip screen to make your cameras better,0.4404
How is mirrorless different from point and shoots except for the larger sensor,0.0
I'm a Sony FANBOY! 😀,0.0
They probably shot this on a dslr,0.0
"Stylist should have wiped that snot/sweat off his top lip. Can't stop staring at it and now, neither can you.",0.3995
"dude, size does matter. hung heavier and bulkier just taste sooo good... otoh about the many extra 3rd party lenses using adapter? proprietary 3rd party (canon or nikon) lenses' autofocus, aperture control and image stabilization wont work with adapter stuck on the sony mirrorless camera. do you know how hard it is without them working? added with limited blurry and dimmed digitized EVF vs real optic OVF... and you didnt bother to mention all these in your biased opinions. now i suggest you find somewhere else peaceful and go fuck yourself instead of shooting the kids at the park. btw i owned mirrorless camera since 2007 that is Fuji FinePix S9500, i know its strengh and pitfalls.. so a biased video like this wont easily fool people like me and experienced people commenting here..",0.6802
seriously lighter? ask an event photographer using mirrorless and with all those expensive lenses and extra batteries. stop giving inaccurate info,-0.128
"Propaganda, not technical advise :-(",0.0284
bottom line Sony rocks,0.0
Sponsored by Sony,0.0
"So weird and cringy.  I thought this was a review by some random account, it turned out it was by Sony official...",-0.2484
Why has Canon not gone here?,0.0
Budget TTL Flash for Sony https://goo.gl/xH8pY3,0.0
"""Candy scandies scobberlotcher! I...I knew that kid Sownee wazzup fer no good...yet m'sorry arse just haaad to say yezz 'n'.... ""
Sigh the betrayed, lonely lil' Kanen, now forced to sit on top of that white semi-triangle-thing looking table, surrounded by humiliating glass-eyed cyclops - they're all one of a kind, devilishly smirking at Kanen's poor sorry arse indeed, shivers and trembles...

While giant daddy Sowni points out with the most gentlest of tongue coming out his royal fingers to the creatures of terrene (which is pro'lly you and me) and in the most polite and pleasant comportment able to dissolve Kings and their willing princesses... of why his son rules and his neighbor's kid suck.",-0.8789
Is the track by Shingo Nakamura ?,0.0
Like how this became a Canon Vs Sony. Canon DSLR Vs Sony Mirrorless,0.3612
I feel dirty just for watching this.,-0.4404
Good publicity sony,0.4404
I really like that this guy isnt bashing canon and even goes through the disadvantages of the sony camera :D it makes the video more authentic,0.6281
2:47,0.0
When buying a used mirrorless camera do I have to worry about the shutter count as you would on a DSLR?,-0.4404
This video does not seem to be about comparison between mirrorless and DSLR. Its advertising Sony mirrorless cameras. I am a DSLR camera user and from no angle I find DSLR any less than mirrorless. Besides the DSLRs are bigger in sizes and give the feel of comfortable holding.,0.2732
oh this sucks........don't tell me i need ANOTHER camera :-),0.3182
"""just shooting kids at the park""",0.0
just dslr,0.0
Hahahaha,0.0
"Win $10,000 Photo Contest:  https://facebookphotographycontest.wordpress.com/",0.5859
"If  the sensor exposed directly in Mirrorless, how the noise due to the sensor heat is controlled in it?",-0.0772
"im really broke, and i want to do film makining, but im broke and i never will............",-0.7099
Love shooting kids in the park,0.6369
Cool,0.3182
i see a guy is talking about things he has no clue about.,-0.296
I almost didn't notice this was a 5 minute sony ad against canon,0.0
Why  do professionals still use dslr's  like the Nikon D5 or Canon 1DX for there shoots?...............exactly!........Its the better camera for there job.period!!,0.7412
I have a OLYMPUS D-500 I want know if it's DSLR camera or MIRRORLESS camera.,0.0772
Its sony but uses a canon camera,0.0
"how about mirrorless lens? its the same as dslr lens?
tnx!",0.4122
i love shooting kids in the park,0.6369
"i thought this is fair test between the two , until i saw the chanel s name , this dude is trying to advertising sony camera",0.3182
"Mirrorless has more dependency on electronic thus has a ""shitty-er""battery life other than a size. Having a low voltage battery with lower voltage electronic limits the capability of the boards but that means less insulation needed.

You can have a great variety of lens but comparing the quality with focal length and depth of field is really something many don't know. Better auto focus is sensor base. Strap a mirrorless sensor on a dslr and shoot in live view then talk.",-0.1801
"Until Sony primes cost around half a liver of the black market, count me out!",0.0
"I've been to that waterfall I think, if it's in Iceland, might not be, but shooting kids at the park,,,,, hold on",0.0
You guys don't even notice who posted this video???  Heller???,0.0
Can we use any lens in an interchangeable lenses camera?,0.0
"How about - ""mirrorless system lenses are smaller than DSLR lenses"" - FALSE!
How about - ""smaller camera body is an absolute advantage"" - FALSE! unless you never use fast, high quality lenses.
How about - ""you cannot put an adequately powerful battery in a small mirrorless camera"" - TRUE!
How about - ""SONY should make a comfortably sized (for a change), affordable, enthusiast-oriented FF mirrorless camera, with good/deep grip, ergonomic controls, juicy battery and an ARTICULATING touch screen"" - TRUE!
Go SONY! :)",0.9697
This is very bias.,-0.1761
"Another year has gone by, and mirrorless still has issues, overpriced and lack of lenses. But this is a Sony video, what do we expect in terms of honesty.",0.2263
ok i got it  kids r behind that waterfall,0.296
"Why is this video soooooo fuckin loud, fuck this",-0.5423
You're really pushing the mirrorless it seems. Is the industry trying to move away from dslr?,0.0
The satisfaction of pushing a shutter is the reason I use DSLR,0.4404
*Watches video and buys a Canon mirrorless camera*,0.0
But how do you change the battery under water?,0.0
Only a self incriminating idiot takes photos of shooting kids in the park.,-0.5106
What is this biased bullshit,-0.7331
"Sony, sony, sony, sony. Oh! Sony!",0.0
This is basicly just him saying that the Sony mirrorless is better,0.4404
"They are dissing canon DSLR by saying how they are big
Hahaha",0.5574
Mirrorless is still bad. Sorry to burst your bubble Sony.,-0.5859
"What about the price 
It's too expensive compared to a mirror camera",0.0
"The battery life really sucks af, that's a huge problem but give it a few more years maybe",-0.2724
2:46 ... or just shooting kids in the park LMAO...,0.0
Just shooting white christian kids in the park (c),0.0
This Sony guy is so full of utter bullshit he could easily pass for the Anti Christ.,-0.5719
"So you're saying you don't want us to buy your new a99 ll dslr, right.",-0.0572
#SonySponsermychannel!!!!,0.0
Of course he's gonna talk shit about DSLR because the other one is a sony fuck u,-0.7964
"This is basically ""lets take a shit on canon!"". Video is so biased",-0.7672
The shutter noise a DSLR makes is is actually a favored thing for me. No matter the situation.,0.1779
"2:48 ""...or just shooting the kids in the park.""",0.0
Sony comparing Sony cameras to canons cameras... seems unbiased...,0.0
talk about glare on the mustache,0.0
"casually stated..
""just shooting the kids at the park""
serial killer... smh 
@2:50",-0.1531
I rather have a DSLR. Mirrorless camera may pack a punch but they feel like a small toy in my hand cause they're so small. They're cute but I love DLSRs I like feeling the power in my hands.,0.9743
You missed the most essential difference: real men use DSLRs; hipster faggot wannabes use mirror-less.,-0.765
take a breath my god,0.2732
He never mentions price point...,0.0
"True or false: this video isn't a self-advertisement.

FALSE",0.4215
The mirrorless camera looks less ergonomic,0.0
Meh..,0.0
50mps vs 12mps??? ill go with a bit bigger for 4x better images.,0.163
"Kicking canon in the back and acting as if he didn't know it. Haha. 
I don't hate Sony. But this just bugs me. Ok u wanna prove mirrorless are nice, just prove it.... why do you have to show the canon every time you say that DSLR is chunky..
DSLR is a monkey..
Just..... just...
Whatever
Peace",0.8409
"Funny they didn't mention the lag, that all Live View cameras have. Especially ones that use mechanical shutters like sony shown on the video. Which action will be faster, lifting the mirror and realising the primed shutter on a sensor that's ready to collect light or Closing the shutter, priming the shutter, restarting sensor to make it ready for light collection and then realising the shutter?
I know that now the difference boils down to milliseconds, but milliseconds matter.",0.7067
You should explain more about last T^F to do that. :P,0.4824
"this video makes DSLRs sound so ancient, but I would still prefer the OG DSLR bodies, the shutter sound, the hefty size of it makes it more comfortable for me.",0.7086
"**Films a 720p 30fps youtube video with shitty parent's 150$ Nikon camera** The videos still turned out alright, ok, calm down!",0.2942
DSLR vs Sony A7s*,0.0
"I didn't look at the comments until I watched the ""just shooting the kids in the park"" part... My hypothesis about what I'd find was correct.",0.0
This is the most biased video on youtube,-0.3384
2:48 ( ͡° ͜ʖ ͡°),0.0
"Remember this is the Sony YouTube channel, take everything with a pinch of salt...",0.0
trying hard explaination! i still prefer dslr😊 sorry but mirrorless have so many low point not just the battery issues and the producer is just trying to cloud out what is truely visible and evident that mirrorless cannot over shadow dslr... nice trying to explain it but its a mess... i can feel that even the host is not feeling what he is talking and knows that its just an advertisement to bring up the mirrorless to a pedistal as high as the dslr's,-0.1442
Damn can't believe - the guy so .... barely knowledgeable THAT HE READS FEOM SCREEN THE WHOLE 10 MINS . Sony couldn't u find someone who's .... know what he says,-0.4019
"the biggist bullshit i have ever heard! :D
- typical sony bullshit :D",0.1921
Without a doubt Sony makes the best mirrorless cameras.,0.7438
"""The big fat camera that looks all professional"" 😂😂 Yup, love that one!",0.6696
How do you manage inside studio with no ambient light available.. Viewfinder in Mirrorless show only the actual view,-0.296
"sony tries so hard to make that shitty camera ""better""",-0.6669
lol its a sony channel. of corse they will say its better. lol the other camera is a.canon,0.8176
"Wait.... Sony Video, Canon DSLR.... *:blobthinkingglare:*",0.0
"That moment when you're all interested and stuff, but notice it was all one big Sony ad....",0.2144
"i still like dslr's better like canon eos 600d,700d,70d or 80d",0.7845
"shoot the kids
hang the maid
frame the wife",-0.34
i don't like mirrorless camera .... I just love DSLR....  :-),0.6586
"You know, just casually shooting kids in the park",0.1779
"True or False? Is a Mirrorless camera have a big and long leg Tripod for stability and more sharper pictures at night? false, DSLR only have those and i can't take pictures at night holding it to prevent shakiness :D and if they do produce, it would look awkward since the camera is small and slimmer it looks like a a stick with a small headed something on its top :D unlike the DSLR that looks so Professional even from a far distance even you're not a Photographer you will look like one on it :D",0.9631
What you want me to buy sony mirrorless camera. Fuck you,-0.4939
I'm here to shoot kids in parks,-0.34
"You forgot to mention cheaper brighter lenses (by fuji), and the ability to see the final shot in the finder (FOV blur, for instance), without the need to check every shot taken.",0.5994
I was gonna say this is biased as fck for Sony than the name of the channel cleared it up.,-0.1779
weatherproof it!,0.0
This is the longest ad I've ever seen on YouTube.,0.0
"Well, people always go on about mirrorless being lighter and that's exactly why you should get one, but here's a solution if you want a DSLR over mirrorless and are concerned about the weight. Use a strap. ☺",0.6059
so again... what genuine video to watch for an honest review ?!?!!??,0.7299
"love my 4 DSLRs.  no plans to change. better stability, more space to hold it properly, OVF, battery life. 
most importantly, fantastic support via Canon Professional Services which Sony does not offer.  I'm hearing horrible stories about Sony support that rule it out for me.",0.93
Sony's ego is bigger than a 200 mm lens,0.0
Smaller size caused overheating problem and there is no room for bigger battery.....  mirror-less cameras still a long way to go,-0.5994
MIRRORLESS CAMERAS ARE FOR WOMEN DON'T FIT IN A MAN HANDS TO HAVE GOOD GRIP,0.1999
"By ""mirrorless"" he means Sony.",0.0
If I could afford your mirrorless camera... and shooting kids in the park isn't very good,-0.3865
"Sony cameras are expensive?!
Canon 1DXii:full frame+4k= 8500$
Sony a7sii: full frame+4k=3500$
Canon is overpriced !",0.0
Mirroless can never be better than DSLR,-0.3412
good review,0.4404
ohh we are sony we don't like cannon treu or fals ??????,-0.4714
Did Sony just admit that their mirrorless ILCs have shit battery?,-0.4215
Thanks for the help man,0.6808
You left out the unreliable part when it heats up and freezes on paying jobs.,-0.0258
"""Pros switching to mirrorless""??? Stop drinking so much, Sony-dude.",-0.4098
got one of your cameras once... im still mad about it,-0.4939
I'd still always get a DSLR!,0.0
"Those tiny ass cameras suck to shoot with. If you are a pro, there is no reason you should care about size, especially when using large glass. I wish Sony (at least on their full frame offerings) would worry more about weight than size and give us a bigger chunk to hold onto.",-0.7906
I thought this sounded like a Sony ad.  Then I saw it was on the Sony channel.  Makes sense.,0.3612
this video is a little biased don't you think?,-0.204
2:47,0.0
